transaction_id,device_id,device_type,ip_address,is_new_device_for_customer
TXN101617,DEV-KFTLECSA,iPhone,186.239.83.95,0
TXN101618,DEV-7O9X66D7,Android Phone,24.207.65.203,0
TXN101619,DEV-TK5LP9C5,iPhone,102.210.241.227,0
TXN101620,DEV-D41J2PAT,Android Phone,59.250.118.213,0
TXN101621,DEV-W7V1QSA1,iPhone,111.108.141.52,0
TXN101622,DEV-UG05WH23,iPhone,228.166.208.128,0
TXN101623,DEV-N524KSKW,Android Phone,248.22.208.178,0
TXN101624,DEV-742GRRDN,Android Phone,38.171.33.220,0
TXN101625,DEV-OMB42O3Q,Tablet,201.182.221.83,0
TXN101626,DEV-U5WAHZG8,iPhone,254.105.2.175,0
TXN101627,DEV-VT3X8VE0,iPhone,135.205.130.73,0
TXN101628,DEV-S3ZRB9OP,Desktop Browser,248.85.161.151,0
TXN101629,DEV-8CLRKI72,Tablet,126.4.245.79,0
TXN101630,DEV-FKCGGXP5,Android Phone,216.63.155.136,0
TXN101631,DEV-C3JR7T3S,Tablet,51.69.14.252,0
TXN101632,DEV-4311BKHS,Android Phone,130.127.53.141,0
TXN101633,DEV-TPLX3GGU,Desktop Browser,153.104.24.196,0
TXN101634,DEV-VIMI8FO0,iPhone,53.114.37.173,0
TXN101635,DEV-0P4775B5,Desktop Browser,100.102.227.156,0
TXN101636,DEV-0TBKG8B3,Tablet,190.131.135.218,0
TXN101637,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101638,DEV-L4BKUU5C,iPhone,128.17.238.18,0
TXN101639,DEV-K7UJJ31W,Android Phone,47.229.115.155,0
TXN101640,DEV-4HA0MVF4,Android Phone,205.137.93.139,0
TXN101641,DEV-FJ4B121Y,Android Phone,22.83.43.194,0
TXN101642,DEV-XU7B6NBH,iPhone,4.37.163.9,0
TXN101643,DEV-QDI3G13I,Desktop Browser,113.190.37.114,0
TXN101644,DEV-PW5K0JJS,Tablet,171.215.65.252,0
TXN101645,DEV-1O082SFR,Desktop Browser,208.138.22.55,0
TXN101646,DEV-81AYUAM7,iPhone,110.12.130.157,0
TXN101647,DEV-KWOALF4V,Desktop Browser,137.118.168.171,0
TXN101648,DEV-3LKMGS6R,iPhone,157.236.87.241,0
TXN101649,DEV-G4IQ9ENZ,Android Phone,69.47.99.32,0
TXN101650,DEV-11KJALW5,Android Phone,238.214.29.234,0
TXN101651,DEV-P3FRB7EI,Tablet,238.246.102.151,0
TXN101652,DEV-K5EZS96K,Desktop Browser,188.151.109.247,0
TXN101653,DEV-NKRT0IGY,Tablet,120.226.119.84,0
TXN101654,DEV-ZCM8JJ6A,Tablet,111.181.196.242,0
TXN101655,DEV-ZBC5F9E0,Desktop Browser,198.86.177.82,0
TXN101656,DEV-B4IBHIF5,Desktop Browser,83.100.194.163,0
TXN101657,DEV-1CCYY4JU,iPhone,70.96.200.62,1
TXN101658,DEV-10BAF4JG,Tablet,52.231.165.15,0
TXN101659,DEV-3FHVFIJM,Android Phone,24.66.240.10,0
TXN101660,DEV-ZL87FJ8B,Tablet,39.191.100.252,1
TXN101661,DEV-5UHGCRKF,Desktop Browser,4.68.214.228,0
TXN101662,DEV-3LKMGS6R,iPhone,157.236.87.241,0
TXN101663,DEV-1ID9VVN5,Tablet,215.180.247.111,0
TXN101664,DEV-ULYZLGJV,Android Phone,207.151.77.166,0
TXN101665,DEV-1IGCUIDC,Android Phone,189.207.88.223,0
TXN101666,DEV-7HY7AI33,iPhone,253.100.212.59,0
TXN101667,DEV-H96YCFNH,Tablet,61.212.132.251,0
TXN101668,DEV-742GRRDN,Android Phone,38.171.33.220,0
TXN101669,DEV-X9M4V74Q,Tablet,99.194.224.215,0
TXN101670,DEV-U3D3513L,Desktop Browser,252.237.193.31,0
TXN101671,DEV-LOZESJNC,Tablet,2.13.7.153,0
TXN101672,DEV-B4IBHIF5,Desktop Browser,83.100.194.163,0
TXN101673,DEV-U4XXGX57,Desktop Browser,214.157.97.99,0
TXN101674,DEV-LS9B7RY0,Android Phone,80.48.82.119,0
TXN101675,DEV-6DTYN4BP,iPhone,1.217.148.37,0
TXN101676,DEV-1WCRV68J,Tablet,100.200.50.203,0
TXN101677,DEV-TF6LN824,iPhone,82.143.241.79,0
TXN101678,DEV-INZ4KHKB,Tablet,21.95.120.199,0
TXN101679,DEV-985LTKMC,Android Phone,145.24.250.143,0
TXN101680,DEV-8257GE0Q,Desktop Browser,70.6.180.145,0
TXN101681,DEV-WLKOBQ6M,Desktop Browser,91.250.248.64,0
TXN101682,DEV-X9M4V74Q,Tablet,99.194.224.215,0
TXN101683,DEV-TK5LP9C5,iPhone,102.210.241.227,0
TXN101684,DEV-EPO772NR,Android Phone,202.90.242.144,0
TXN101685,DEV-XY2NZ5X5,Tablet,98.187.159.85,0
TXN101686,DEV-3O359TSU,Desktop Browser,240.141.171.242,0
TXN101687,DEV-NBOR7AAU,Android Phone,19.140.100.184,0
TXN101688,DEV-PII2MVV4,Android Phone,22.22.204.189,0
TXN101689,DEV-P3FRB7EI,Tablet,238.246.102.151,0
TXN101690,DEV-DH3U0RCO,iPhone,48.31.7.206,0
TXN101691,DEV-0L70SHYV,Desktop Browser,167.63.231.244,0
TXN101692,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101693,DEV-ZJ9MJ9XX,Desktop Browser,142.9.34.224,0
TXN101694,DEV-3MSKZO3I,Desktop Browser,171.84.54.62,0
TXN101695,DEV-0TLXOUN9,Desktop Browser,38.209.173.193,0
TXN101696,DEV-T8DL8F5W,Android Phone,57.180.182.222,0
TXN101697,DEV-7PGF7MVQ,Desktop Browser,185.188.94.69,0
TXN101698,DEV-ZJ9MJ9XX,Desktop Browser,142.9.34.224,0
TXN101699,DEV-10BAF4JG,Tablet,52.231.165.15,0
TXN101700,DEV-31YUW2TG,Tablet,251.136.1.39,0
TXN101701,DEV-INZ4KHKB,Tablet,21.95.120.199,0
TXN101702,DEV-WFMAX9FK,iPhone,5.216.211.152,0
TXN101703,DEV-XZA43HOL,Android Phone,129.150.59.237,0
TXN101704,DEV-EB900YEH,Android Phone,148.1.167.54,0
TXN101705,DEV-U3D3513L,Desktop Browser,252.237.193.31,0
TXN101706,DEV-Y2RL4N7S,Tablet,57.148.90.192,0
TXN101707,DEV-LEU6ZU1T,Tablet,159.179.20.51,0
TXN101708,DEV-26GFXAMH,Desktop Browser,194.22.37.245,1
TXN101709,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN101710,DEV-A8VC1J2T,Tablet,142.195.95.186,0
TXN101711,DEV-B8JXKQ05,Android Phone,29.36.242.50,0
TXN101712,DEV-SU5NKC41,Desktop Browser,240.36.241.19,0
TXN101713,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN101714,DEV-74NL03LL,Tablet,196.107.2.196,0
TXN101715,DEV-UEER90MW,Android Phone,202.214.164.82,0
TXN101716,DEV-VT3X8VE0,iPhone,135.205.130.73,0
TXN101717,DEV-4EBO2J3A,Desktop Browser,59.220.144.244,0
TXN101718,DEV-JTV75SSU,Desktop Browser,176.54.178.190,0
TXN101719,DEV-9R4X1V4D,Desktop Browser,234.135.145.148,0
TXN101720,DEV-KWBNBPAV,Android Phone,170.67.227.63,0
TXN101721,DEV-IEOXVKU8,iPhone,70.243.89.212,1
TXN101722,DEV-NYC7H81J,Desktop Browser,92.14.210.111,0
TXN101723,DEV-KIEW6OR6,Tablet,95.109.229.202,0
TXN101724,DEV-OM43T6UU,iPhone,181.23.247.220,0
TXN101725,DEV-EDYL7U4G,Tablet,139.226.104.194,1
TXN101726,DEV-P3FRB7EI,Tablet,238.246.102.151,0
TXN101727,DEV-2PMB6XGK,iPhone,86.186.97.91,0
TXN101728,DEV-RNC02BLU,iPhone,240.161.169.18,0
TXN101729,DEV-AZRVHPJ9,Tablet,144.156.215.145,0
TXN101730,DEV-IV67KAYP,Tablet,115.55.60.26,0
TXN101731,DEV-XFX3AT25,iPhone,57.232.114.119,0
TXN101732,DEV-WTV1DJJZ,Tablet,73.42.151.33,0
TXN101733,DEV-1ID9VVN5,Tablet,215.180.247.111,0
TXN101734,DEV-2MJEQA2O,Android Phone,91.93.243.80,0
TXN101735,DEV-T292MI56,iPhone,105.12.55.60,0
TXN101736,DEV-S7I19MO1,Tablet,103.140.16.135,0
TXN101737,DEV-GNZ6D86Z,Android Phone,183.53.127.53,0
TXN101738,DEV-MASNPHFC,Tablet,44.202.104.54,0
TXN101739,DEV-GNZ6D86Z,Android Phone,183.53.127.53,0
TXN101740,DEV-UM921VF3,Tablet,237.66.215.112,0
TXN101741,DEV-AZRVHPJ9,Tablet,144.156.215.145,0
TXN101742,DEV-MFCYLTM9,Tablet,46.234.242.88,0
TXN101743,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN101744,DEV-IXFY1Z68,Android Phone,127.37.235.19,0
TXN101745,DEV-UBWRP8GU,Android Phone,230.89.123.223,0
TXN101746,DEV-IA41SASC,iPhone,43.13.121.40,0
TXN101747,DEV-ZAUMAPQP,Tablet,66.90.59.69,0
TXN101748,DEV-A8VC1J2T,Tablet,142.195.95.186,0
TXN101749,DEV-UDKBU0T3,iPhone,101.156.247.187,1
TXN101750,DEV-1Q5MS7UP,Desktop Browser,113.239.3.139,0
TXN101751,DEV-R6LUU6IF,Android Phone,35.204.94.102,0
TXN101752,DEV-337OV9WX,iPhone,119.152.113.176,0
TXN101753,DEV-00HHEQXI,iPhone,9.31.186.234,0
TXN101754,DEV-A3KL0N4L,Android Phone,112.111.249.230,0
TXN101755,DEV-ZSUV41AM,iPhone,217.132.135.143,0
TXN101756,DEV-B8JXKQ05,Android Phone,29.36.242.50,0
TXN101757,DEV-CYRVEOW0,Android Phone,54.41.31.222,0
TXN101758,DEV-CR6C1PY6,Tablet,4.251.191.173,0
TXN101759,DEV-30ZX815G,iPhone,245.65.107.24,0
TXN101760,DEV-YJROFH6A,iPhone,166.125.99.57,0
TXN101761,DEV-YJROFH6A,iPhone,166.125.99.57,0
TXN101762,DEV-NR4GLGPJ,Android Phone,48.67.103.52,0
TXN101763,DEV-VKAP6ZPX,Tablet,1.65.194.105,0
TXN101764,DEV-ARN4FLHW,Android Phone,19.127.55.253,0
TXN101765,DEV-8LLIHKPJ,iPhone,198.91.7.36,0
TXN101766,DEV-CR6C1PY6,Tablet,4.251.191.173,0
TXN101767,DEV-WLRKXJTM,Desktop Browser,161.113.29.251,0
TXN101768,DEV-SKAZOCHB,iPhone,150.126.2.90,0
TXN101769,DEV-4U6AVE7E,Desktop Browser,117.218.247.162,0
TXN101770,DEV-WLFYZSKV,iPhone,58.209.6.112,0
TXN101771,DEV-EGYYJ5N8,iPhone,190.189.1.178,0
TXN101772,DEV-CGJU2T0J,Android Phone,179.133.126.45,0
TXN101773,DEV-0TBKG8B3,Tablet,190.131.135.218,0
TXN101774,DEV-C96MJ9N6,Android Phone,161.120.110.150,0
TXN101775,DEV-34JGVRP4,Tablet,249.171.16.91,0
TXN101776,DEV-81AYUAM7,iPhone,110.12.130.157,0
TXN101777,DEV-ENMZSO6A,iPhone,148.186.162.220,0
TXN101778,DEV-9XFQ1ENN,iPhone,197.6.151.177,0
TXN101779,DEV-5S8T6AID,iPhone,143.179.129.133,0
TXN101780,DEV-PMMQZADW,Android Phone,171.71.50.45,0
TXN101781,DEV-ENAGQ39X,Desktop Browser,48.110.21.192,0
TXN101782,DEV-K7UJJ31W,Android Phone,47.229.115.155,0
TXN101783,DEV-Y2RL4N7S,Tablet,57.148.90.192,0
TXN101784,DEV-S3OFAWWJ,Desktop Browser,131.100.41.214,0
TXN101785,DEV-SIKZOIEA,Android Phone,32.65.31.104,1
TXN101786,DEV-1P8OTXOU,Tablet,56.19.43.110,0
TXN101787,DEV-7BTI1RIM,Tablet,222.193.137.13,0
TXN101788,DEV-LQH7PPCA,Android Phone,83.144.124.157,0
TXN101789,DEV-6DTYN4BP,iPhone,1.217.148.37,0
TXN101790,DEV-EGYYJ5N8,iPhone,190.189.1.178,0
TXN101791,DEV-DXJN7DE0,Desktop Browser,251.199.188.106,0
TXN101792,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101793,DEV-VKAP6ZPX,Tablet,1.65.194.105,0
TXN101794,DEV-8J2X707T,Desktop Browser,69.173.39.26,0
TXN101795,DEV-PW5K0JJS,Tablet,171.215.65.252,0
TXN101796,DEV-5UGE1G41,iPhone,42.102.163.215,0
TXN101797,DEV-LI3IF9AI,iPhone,63.225.58.113,0
TXN101798,DEV-YL3Z2UD7,Tablet,138.81.27.207,0
TXN101799,DEV-9ZQHBQIQ,iPhone,86.21.249.13,0
TXN101800,DEV-EEVG429I,Tablet,228.178.12.90,0
TXN101801,DEV-VC1FRF89,iPhone,101.202.41.166,0
TXN101802,DEV-9M13OTES,iPhone,69.137.103.137,0
TXN101803,DEV-YL3Z2UD7,Tablet,138.81.27.207,0
TXN101804,DEV-NC19ARSO,Tablet,254.144.33.51,0
TXN101805,DEV-4HA0MVF4,Android Phone,205.137.93.139,0
TXN101806,DEV-PMTXQ531,Android Phone,39.196.201.73,0
TXN101807,DEV-F5C1GXSK,Tablet,59.147.213.185,0
TXN101808,DEV-3LKMGS6R,iPhone,157.236.87.241,0
TXN101809,DEV-IV67KAYP,Tablet,115.55.60.26,0
TXN101810,DEV-V4VJHP60,iPhone,244.115.22.238,1
TXN101811,DEV-1Q5MS7UP,Desktop Browser,113.239.3.139,0
TXN101812,DEV-TKUDE358,Tablet,52.33.133.10,0
TXN101813,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN101814,DEV-124VF89X,Tablet,200.186.69.59,0
TXN101815,DEV-K9X0740C,Desktop Browser,148.155.182.51,0
TXN101816,DEV-0S1G9EU8,Android Phone,143.152.137.198,0
TXN101817,DEV-EEVG429I,Tablet,228.178.12.90,0
TXN101818,DEV-10GDMIPC,Tablet,119.252.107.220,0
TXN101819,DEV-ENAGQ39X,Desktop Browser,48.110.21.192,0
TXN101820,DEV-ENAGQ39X,Desktop Browser,48.110.21.192,0
TXN101821,DEV-JK9E0OAW,iPhone,101.95.157.203,0
TXN101822,DEV-779U7C1A,Desktop Browser,18.249.50.51,0
TXN101823,DEV-2XCH1JOQ,Tablet,242.148.156.153,1
TXN101824,DEV-RK4MKZOM,iPhone,220.200.33.10,0
TXN101825,DEV-GT9967ST,iPhone,82.205.59.98,0
TXN101826,DEV-39BD2EEV,Android Phone,63.177.97.86,0
TXN101827,DEV-08UPNZAS,Desktop Browser,163.140.28.108,0
TXN101828,DEV-GDILK1QY,iPhone,147.173.40.83,0
TXN101829,DEV-39BD2EEV,Android Phone,63.177.97.86,0
TXN101830,DEV-7ZOQMC8F,iPhone,187.212.3.153,0
TXN101831,DEV-0TBKG8B3,Tablet,190.131.135.218,0
TXN101832,DEV-CE5Z3ZTD,iPhone,236.36.168.57,0
TXN101833,DEV-ZJ9MJ9XX,Desktop Browser,142.9.34.224,0
TXN101834,DEV-H3QOXQD6,Android Phone,8.137.166.176,0
TXN101835,DEV-IHV17MIA,Desktop Browser,196.57.44.207,0
TXN101836,DEV-KUPCJ8MO,iPhone,233.238.225.36,0
TXN101837,DEV-U5JSLHGM,Tablet,243.185.100.185,0
TXN101838,DEV-ULYZLGJV,Android Phone,207.151.77.166,0
TXN101839,DEV-724HK1QD,Android Phone,204.178.33.231,0
TXN101840,DEV-7BNA2I7P,Android Phone,133.178.25.30,0
TXN101841,DEV-08UPNZAS,Desktop Browser,163.140.28.108,0
TXN101842,DEV-9194B70L,Android Phone,243.104.147.180,0
TXN101843,DEV-7BTI1RIM,Tablet,222.193.137.13,0
TXN101844,DEV-6KDD49IK,Tablet,139.83.26.103,0
TXN101845,DEV-WLKOBQ6M,Desktop Browser,91.250.248.64,0
TXN101846,DEV-D7ITQRT8,iPhone,7.240.158.116,0
TXN101847,DEV-GNZ6D86Z,Android Phone,183.53.127.53,0
TXN101848,DEV-4MGJ78JP,iPhone,210.137.226.93,0
TXN101849,DEV-C3JR7T3S,Tablet,51.69.14.252,0
TXN101850,DEV-2XGVGDOF,Desktop Browser,51.6.128.101,0
TXN101851,DEV-6XB1Z337,Android Phone,7.238.240.95,0
TXN101852,DEV-7PGF7MVQ,Desktop Browser,185.188.94.69,0
TXN101853,DEV-JPX16F1K,Desktop Browser,183.139.142.83,0
TXN101854,DEV-5UGE1G41,iPhone,42.102.163.215,0
TXN101855,DEV-WV9NJS96,Android Phone,126.82.232.43,0
TXN101856,DEV-K5EZS96K,Desktop Browser,188.151.109.247,0
TXN101857,DEV-YSVKUEV3,Android Phone,183.211.234.68,0
TXN101858,DEV-CE5Z3ZTD,iPhone,236.36.168.57,0
TXN101859,DEV-4311BKHS,Android Phone,130.127.53.141,0
TXN101860,DEV-KUPCJ8MO,iPhone,233.238.225.36,0
TXN101861,DEV-10GDMIPC,Tablet,119.252.107.220,0
TXN101862,DEV-A8VC1J2T,Tablet,142.195.95.186,0
TXN101863,DEV-GGACSQNB,Android Phone,131.216.162.153,0
TXN101864,DEV-10BAF4JG,Tablet,52.231.165.15,0
TXN101865,DEV-9R4X1V4D,Desktop Browser,234.135.145.148,0
TXN101866,DEV-GDILK1QY,iPhone,147.173.40.83,0
TXN101867,DEV-GGACSQNB,Android Phone,131.216.162.153,0
TXN101868,DEV-UQ0RZTWO,Android Phone,117.123.180.16,0
TXN101869,DEV-ZXGGMQJ9,Desktop Browser,124.35.98.40,0
TXN101870,DEV-APNU02WP,Desktop Browser,28.20.63.42,0
TXN101871,DEV-YZ7VXUQD,Tablet,250.88.137.133,0
TXN101872,DEV-B4GASFQB,iPhone,222.190.170.76,0
TXN101873,DEV-TRJ67DXL,Android Phone,6.208.33.207,0
TXN101874,DEV-ETTRUTI7,Desktop Browser,42.25.181.22,0
TXN101875,DEV-30ZX815G,iPhone,245.65.107.24,0
TXN101876,DEV-2NQ52NLO,Tablet,28.139.167.116,0
TXN101877,DEV-DXJN7DE0,Desktop Browser,251.199.188.106,0
TXN101878,DEV-JOBEIFDD,iPhone,52.252.232.33,1
TXN101879,DEV-0P4775B5,Desktop Browser,100.102.227.156,0
TXN101880,DEV-PII2MVV4,Android Phone,22.22.204.189,0
TXN101881,DEV-U5JSLHGM,Tablet,243.185.100.185,0
TXN101882,DEV-EXJTNRP1,iPhone,245.209.198.229,0
TXN101883,DEV-ATRD83X9,Android Phone,121.46.9.35,0
TXN101884,DEV-7M08LCWL,Tablet,122.87.181.45,0
TXN101885,DEV-V1TWBDCA,Android Phone,85.219.24.81,0
TXN101886,DEV-FZJAHSAO,Tablet,89.160.84.73,0
TXN101887,DEV-S3ZRB9OP,Desktop Browser,248.85.161.151,0
TXN101888,DEV-3PGSF3YN,Android Phone,202.42.8.128,0
TXN101889,DEV-7V55KCRX,iPhone,42.177.68.184,0
TXN101890,DEV-B4GASFQB,iPhone,222.190.170.76,0
TXN101891,DEV-FUXQ9NJC,iPhone,150.106.30.144,0
TXN101892,DEV-TT247O0G,iPhone,4.176.110.21,0
TXN101893,DEV-T292MI56,iPhone,105.12.55.60,0
TXN101894,DEV-BHTFNSGP,iPhone,99.146.171.45,0
TXN101895,DEV-1WCRV68J,Tablet,100.200.50.203,0
TXN101896,DEV-LI3IF9AI,iPhone,63.225.58.113,0
TXN101897,DEV-3X10Y14D,Desktop Browser,38.138.201.94,0
TXN101898,DEV-CGJU2T0J,Android Phone,179.133.126.45,0
TXN101899,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101900,DEV-YAACNU41,Android Phone,145.140.19.6,0
TXN101901,DEV-TK5LP9C5,iPhone,102.210.241.227,0
TXN101902,DEV-IXFY1Z68,Android Phone,127.37.235.19,0
TXN101903,DEV-HWU6YHVW,Tablet,85.80.49.8,0
TXN101904,DEV-ETTRUTI7,Desktop Browser,42.25.181.22,0
TXN101905,DEV-0T4UOXZ3,Android Phone,133.47.138.225,0
TXN101906,DEV-337OV9WX,iPhone,119.152.113.176,0
TXN101907,DEV-PSXT0S9F,Tablet,85.170.183.113,0
TXN101908,DEV-XZA43HOL,Android Phone,129.150.59.237,0
TXN101909,DEV-RK4MKZOM,iPhone,220.200.33.10,0
TXN101910,DEV-742GRRDN,Android Phone,38.171.33.220,0
TXN101911,DEV-7M08LCWL,Tablet,122.87.181.45,0
TXN101912,DEV-2GRDMT28,Desktop Browser,213.79.26.235,0
TXN101913,DEV-6KDD49IK,Tablet,139.83.26.103,0
TXN101914,DEV-6SV5ITMT,Desktop Browser,67.86.141.35,0
TXN101915,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101916,DEV-RJBAQC6C,Tablet,135.75.53.106,0
TXN101917,DEV-WLFYZSKV,iPhone,58.209.6.112,0
TXN101918,DEV-4EBO2J3A,Desktop Browser,59.220.144.244,0
TXN101919,DEV-1LOQSOT5,Android Phone,3.234.48.54,0
TXN101920,DEV-BXPQ5BO2,Tablet,172.233.7.56,0
TXN101921,DEV-AOP37728,iPhone,71.252.20.245,1
TXN101922,DEV-0P4775B5,Desktop Browser,100.102.227.156,0
TXN101923,DEV-CYRVEOW0,Android Phone,54.41.31.222,0
TXN101924,DEV-2BVXEJAX,iPhone,140.197.242.142,0
TXN101925,DEV-U3D3513L,Desktop Browser,252.237.193.31,0
TXN101926,DEV-J0UFO2HO,Tablet,63.223.190.34,0
TXN101927,DEV-O37U9SSB,iPhone,43.38.32.12,0
TXN101928,DEV-UERJQENB,Android Phone,221.187.253.154,0
TXN101929,DEV-DXJN7DE0,Desktop Browser,251.199.188.106,0
TXN101930,DEV-BFIY5PU5,Desktop Browser,53.241.225.168,0
TXN101931,DEV-7BTI1RIM,Tablet,222.193.137.13,0
TXN101932,DEV-UM921VF3,Tablet,237.66.215.112,0
TXN101933,DEV-YYGDTWBK,Tablet,26.177.98.56,0
TXN101934,DEV-TI2LSWBB,iPhone,123.193.58.1,0
TXN101935,DEV-ZSUV41AM,iPhone,217.132.135.143,0
TXN101936,DEV-XZA43HOL,Android Phone,129.150.59.237,0
TXN101937,DEV-L3AF6KKF,Android Phone,158.25.110.82,0
TXN101938,DEV-2T24D7V9,Android Phone,197.176.111.210,0
TXN101939,DEV-UERJQENB,Android Phone,221.187.253.154,0
TXN101940,DEV-U3D3513L,Desktop Browser,252.237.193.31,0
TXN101941,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN101942,DEV-B42P31OG,Tablet,199.151.192.179,0
TXN101943,DEV-56VU6Z5G,iPhone,209.210.114.8,0
TXN101944,DEV-LEU6ZU1T,Tablet,159.179.20.51,0
TXN101945,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101946,DEV-LI3IF9AI,iPhone,63.225.58.113,0
TXN101947,DEV-KHQNZJNN,Tablet,105.182.88.34,0
TXN101948,DEV-742GRRDN,Android Phone,38.171.33.220,0
TXN101949,DEV-7K98XVI6,Tablet,210.30.78.199,0
TXN101950,DEV-2NQ52NLO,Tablet,28.139.167.116,0
TXN101951,DEV-JTV75SSU,Desktop Browser,176.54.178.190,0
TXN101952,DEV-HK0ONSAS,Desktop Browser,150.136.3.78,0
TXN101953,DEV-B4IBHIF5,Desktop Browser,83.100.194.163,0
TXN101954,DEV-3FHVFIJM,Android Phone,24.66.240.10,0
TXN101955,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101956,DEV-2GT30GCH,iPhone,225.216.166.2,0
TXN101957,DEV-7O9X66D7,Android Phone,24.207.65.203,0
TXN101958,DEV-EHAPM4YQ,Tablet,153.65.128.8,0
TXN101959,DEV-00HHEQXI,iPhone,9.31.186.234,0
TXN101960,DEV-OFC5WU25,iPhone,74.141.121.242,0
TXN101961,DEV-4NP00NQO,iPhone,198.98.152.209,0
TXN101962,DEV-9ZQHBQIQ,iPhone,86.21.249.13,0
TXN101963,DEV-8QMXETIZ,iPhone,243.224.187.169,0
TXN101964,DEV-1JD3VURR,Android Phone,39.45.212.196,0
TXN101965,DEV-NYC7H81J,Desktop Browser,92.14.210.111,0
TXN101966,DEV-2MJEQA2O,Android Phone,91.93.243.80,0
TXN101967,DEV-YAACNU41,Android Phone,145.140.19.6,0
TXN101968,DEV-ZP0NWNTJ,Tablet,112.203.225.135,0
TXN101969,DEV-GDILK1QY,iPhone,147.173.40.83,0
TXN101970,DEV-ZP0NWNTJ,Tablet,112.203.225.135,0
TXN101971,DEV-EQE12QEY,Desktop Browser,202.22.92.202,0
TXN101972,DEV-PMMQZADW,Android Phone,171.71.50.45,0
TXN101973,DEV-GZOHC7TB,iPhone,76.228.47.49,0
TXN101974,DEV-0T4UOXZ3,Android Phone,133.47.138.225,0
TXN101975,DEV-6YO8DJE7,Tablet,116.193.139.221,0
TXN101976,DEV-5UHGCRKF,Desktop Browser,4.68.214.228,0
TXN101977,DEV-5S8T6AID,iPhone,143.179.129.133,0
TXN101978,DEV-3FHVFIJM,Android Phone,24.66.240.10,0
TXN101979,DEV-IDYREX9B,Tablet,219.9.186.20,0
TXN101980,DEV-INZ4KHKB,Tablet,21.95.120.199,0
TXN101981,DEV-ENMZSO6A,iPhone,148.186.162.220,0
TXN101982,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN101983,DEV-1P8OTXOU,Tablet,56.19.43.110,0
TXN101984,DEV-6SV5ITMT,Desktop Browser,67.86.141.35,0
TXN101985,DEV-EGYYJ5N8,iPhone,190.189.1.178,0
TXN101986,DEV-58XWBNWJ,Tablet,113.114.154.73,0
TXN101987,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN101988,DEV-CE5Z3ZTD,iPhone,236.36.168.57,0
TXN101989,DEV-WV9NJS96,Android Phone,126.82.232.43,0
TXN101990,DEV-UM921VF3,Tablet,237.66.215.112,0
TXN101991,DEV-XZA43HOL,Android Phone,129.150.59.237,0
TXN101992,DEV-4NP00NQO,iPhone,198.98.152.209,0
TXN101993,DEV-PMMQZADW,Android Phone,171.71.50.45,0
TXN101994,DEV-ZP0NWNTJ,Tablet,112.203.225.135,0
TXN101995,DEV-XFX3AT25,iPhone,57.232.114.119,0
TXN101996,DEV-AZRVHPJ9,Tablet,144.156.215.145,0
TXN101997,DEV-NJSLEU1S,Desktop Browser,93.205.193.251,0
TXN101998,DEV-EPO772NR,Android Phone,202.90.242.144,0
TXN101999,DEV-YN6IRJ9W,Tablet,236.231.40.117,0
